Tag(M3),Date,Time,Plot No.,Rec No.,CO2,Pressure,Flow,H2O,Tsen,O2,Error,Aux V,PAR,Tsoil,Tair,Msoil
M5,10/06/22,10:03:48,    20,  3138,   117,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   942
M5,10/06/22,10:03:49,    20,  3139,   109,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   996
M5,10/06/22,10:03:50,    20,  3140,   102,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1046
M5,10/06/22,10:03:51,    20,  3141,    99,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1095
M5,10/06/22,10:03:52,    20,  3142,    95,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1142
M5,10/06/22,10:03:53,    20,  3143,    90,  987.6, 301, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1186
M5,10/06/22,10:03:54,    20,  3144,    90,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1230
M5,10/06/22,10:03:55,    20,  3145,   101,  987.6, 299, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1280
M5,10/06/22,10:03:56,    20,  3146,   115,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1337
M5,10/06/22,10:03:57,    20,  3147,    95,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1383
M5,10/06/22,10:03:58,    20,  3148,    55,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1410
M5,10/06/22,10:03:59,    20,  3149,    33,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1426
M5,10/06/22,10:04:00,    20,  3150,    19,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1435
M5,10/06/22,10:04:01,    20,  3151,    11,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1440
M5,10/06/22,10:04:02,    20,  3152,     7,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1443
M5,10/06/22,10:04:03,    20,  3153,     5,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1444
M5,10/06/22,10:04:04,    20,  3154,     4,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1446
M5,10/06/22,10:04:05,    20,  3155,     3,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1446
M5,10/06/22,10:04:06,    20,  3156,     3,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1447
M5,10/06/22,10:04:07,    20,  3157,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 39,   1.00,   10.0,     2,  1447
M5,10/06/22,10:04:08,    20,  3158,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 39,   1.00,   10.0,     2,  1447
R5,10/06/22,10:04:07,    20,  3157,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 39,   1.00,   10.0,     2,  1447
End
M3,10/06/22,10:04:11,    20,  3161,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:12,    20,  3162,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:13,    20,  3163,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:14,    20,  3164,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:15,    20,  3165,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:16,    20,  3166,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:17,    20,  3167,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:18,    20,  3168,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:19,    21,  3169,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:20,    21,  3170,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:21,    21,  3171,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:22,    21,  3172,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:04:23,    21,  3173,     1,  987.6, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
Start
M5,10/06/22,10:04:25,    21,  3175,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:26,    21,  3176,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:27,    21,  3177,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:28,    21,  3178,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:29,    21,  3179,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:30,    21,  3180,     2,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:31,    21,  3181,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:32,    21,  3182,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:33,    21,  3183,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:34,    21,  3184,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:04:35,    21,  3185,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     1,     0
M5,10/06/22,10:04:36,    21,  3186,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     1,     0
M5,10/06/22,10:04:38,    21,  3187,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     1,     0
M5,10/06/22,10:04:39,    21,  3188,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     1,     0
M5,10/06/22,10:04:40,    21,  3189,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     1,     0
M5,10/06/22,10:04:41,    21,  3190,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     0
M5,10/06/22,10:04:42,    21,  3191,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:43,    21,  3192,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:44,    21,  3193,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:45,    21,  3194,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:46,    21,  3195,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:47,    21,  3196,     1,  987.6, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:48,    21,  3197,     1,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:49,    21,  3198,     1,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:50,    21,  3199,     1,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:51,    21,  3200,     1,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:52,    21,  3201,     3,  987.5, 301, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,     1
M5,10/06/22,10:04:53,    21,  3202,    19,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,    10
M5,10/06/22,10:04:54,    21,  3203,    73,  987.5, 299, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,    46
M5,10/06/22,10:04:55,    21,  3204,   117,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   104
M5,10/06/22,10:04:56,    21,  3205,   139,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   173
M5,10/06/22,10:04:57,    21,  3206,   147,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   246
M5,10/06/22,10:04:58,    21,  3207,   145,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   317
M5,10/06/22,10:04:59,    21,  3208,   134,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   384
M5,10/06/22,10:05:00,    21,  3209,   120,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   443
M5,10/06/22,10:05:01,    21,  3210,   108,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   497
M5,10/06/22,10:05:02,    21,  3211,   103,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   547
M5,10/06/22,10:05:03,    21,  3212,   100,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   597
M5,10/06/22,10:05:04,    21,  3213,    99,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   645
M5,10/06/22,10:05:05,    21,  3214,   100,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   695
M5,10/06/22,10:05:06,    21,  3215,   102,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   745
M5,10/06/22,10:05:07,    21,  3216,   105,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   797
M5,10/06/22,10:05:08,    21,  3217,   105,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   849
M5,10/06/22,10:05:09,    21,  3218,   103,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   899
M5,10/06/22,10:05:10,    21,  3219,   104,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,   951
M5,10/06/22,10:05:11,    21,  3220,    99,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1000
M5,10/06/22,10:05:12,    21,  3221,    86,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1042
M5,10/06/22,10:05:13,    21,  3222,    80,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1081
M5,10/06/22,10:05:14,    21,  3223,    73,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1117
M5,10/06/22,10:05:15,    21,  3224,    49,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1141
M5,10/06/22,10:05:16,    21,  3225,    30,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1156
M5,10/06/22,10:05:17,    21,  3226,    18,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1164
M5,10/06/22,10:05:18,    21,  3227,    11,  987.5, 301, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1169
M5,10/06/22,10:05:19,    21,  3228,     8,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1172
M5,10/06/22,10:05:20,    21,  3229,     6,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1174
M5,10/06/22,10:05:21,    21,  3230,     4,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1176
M5,10/06/22,10:05:22,    21,  3231,     4,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1177
M5,10/06/22,10:05:23,    21,  3232,     3,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1178
M5,10/06/22,10:05:24,    21,  3233,     3,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     1,  1178
M5,10/06/22,10:05:25,    21,  3234,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 39,   1.00,   10.0,     1,  1179
M5,10/06/22,10:05:26,    21,  3235,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 39,   1.00,   10.0,     1,  1179
R5,10/06/22,10:05:25,    21,  3234,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 39,   1.00,   10.0,     1,  1179
End
M3,10/06/22,10:05:29,    21,  3238,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:30,    21,  3239,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:31,    21,  3240,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:32,    21,  3241,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:33,    21,  3242,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:34,    21,  3243,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:35,    21,  3244,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:36,    21,  3245,     1,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:37,    22,  3246,     1,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:38,    22,  3247,     1,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:39,    22,  3248,     1,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:40,    22,  3249,     1,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:41,    22,  3250,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
M3,10/06/22,10:05:42,    22,  3251,     2,  987.5, 300, 0.0, 0.0, 0.0, 11, 0.0000,     0, 0.0, 0.0, 0.0
Start
M5,10/06/22,10:05:44,    22,  3253,     2,  987.5, 299, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:45,    22,  3254,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:46,    22,  3255,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:47,    22,  3256,     1,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:48,    22,  3257,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:49,    22,  3258,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:50,    22,  3259,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:51,    22,  3260,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:52,    22,  3261,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:53,    22,  3262,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:54,    22,  3263,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:55,    22,  3264,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:56,    22,  3265,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:57,    22,  3266,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:58,    22,  3267,     2,  987.5, 299, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 30,   1.00,   10.0,     2,     0
M5,10/06/22,10:05:59,    22,  3268,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     0
M5,10/06/22,10:06:00,    22,  3269,     2,  987.5, 301, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     2
M5,10/06/22,10:06:01,    22,  3270,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     2
M5,10/06/22,10:06:02,    22,  3271,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     2
M5,10/06/22,10:06:03,    22,  3272,     1,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     2
M5,10/06/22,10:06:04,    22,  3273,     1,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     1
M5,10/06/22,10:06:05,    22,  3274,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     1
M5,10/06/22,10:06:06,    22,  3275,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     1
M5,10/06/22,10:06:07,    22,  3276,     2,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     1
M5,10/06/22,10:06:08,    22,  3277,    18,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,     9
M5,10/06/22,10:06:09,    22,  3278,    85,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,    51
M5,10/06/22,10:06:10,    22,  3279,   159,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   130
M5,10/06/22,10:06:11,    22,  3280,   204,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   231
M5,10/06/22,10:06:12,    22,  3281,   216,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   338
M5,10/06/22,10:06:13,    22,  3282,   210,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   442
M5,10/06/22,10:06:14,    22,  3283,   197,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   539
M5,10/06/22,10:06:15,    22,  3284,   172,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   624
M5,10/06/22,10:06:16,    22,  3285,   147,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   697
M5,10/06/22,10:06:17,    22,  3286,   130,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   761
M5,10/06/22,10:06:18,    22,  3287,   124,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   822
M5,10/06/22,10:06:19,    22,  3288,   123,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   883
M5,10/06/22,10:06:20,    22,  3289,   121,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   942
M5,10/06/22,10:06:21,    22,  3290,   111,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,   997
M5,10/06/22,10:06:22,    22,  3291,   107,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1050
M5,10/06/22,10:06:23,    22,  3292,   128,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1113
M5,10/06/22,10:06:24,    22,  3293,   150,  987.5, 299, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1187
M5,10/06/22,10:06:25,    22,  3294,   146,  987.5, 300, 0.0, 0.0, 0.0,  0, 0.0000,     0, 0.0, 0.0, 0.0, 31,   1.00,   10.0,     2,  1259
